"date","shop","listing","seller","bat","species","format","part","currency","price","mean_price","ship_state","ship_country","individuals"
2022-10-27,"Etsy","etsy_674","seller_006","Bat","K. picta","Other","Entire bat","$",34.99,34.99,"Tennessee","United States",1
2022-10-28,"Etsy","etsy_674","seller_006","Bat","K. picta","Other","Entire bat","$",34.99,34.99,"Tennessee","United States",1
2022-11-01,"Etsy","etsy_674","seller_006","Bat","K. picta","Other","Entire bat","$",34.99,34.99,"Tennessee","United States",1
2022-11-07,"Etsy","etsy_674","seller_006","Bat","K. picta","Other","Entire bat","$",34.99,34.99,"Tennessee","United States",1
2022-11-08,"Etsy","etsy_674","seller_006","Bat","K. picta","Other","Entire bat","$",34.99,34.99,"Tennessee","United States",1
2022-11-15,"Etsy","etsy_674","seller_006","Bat","K. picta","Other","Entire bat","$",34.99,34.99,"Tennessee","United States",1
2022-11-22,"Etsy","etsy_674","seller_006","Bat","K. picta","Other","Entire bat","$",34.99,34.99,"Tennessee","United States",1
2022-11-29,"Etsy","etsy_674","seller_006","Bat","K. picta","Other","Entire bat","$",34.99,34.99,"Tennessee","United States",1
2022-12-07,"Etsy","etsy_674","seller_006","Bat","K. picta","Other","Entire bat","$",34.99,34.99,"Tennessee","United States",1
2022-12-13,"Etsy","etsy_674","seller_006","Bat","K. picta","Other","Entire bat","$",34.99,34.99,"Tennessee","United States",1
2022-12-30,"Etsy","etsy_674","seller_006","Bat","K. picta","Other","Entire bat","$",34.99,34.99,"Tennessee","United States",1
2022-10-03,"Etsy","etsy_675","seller_027","Bat","K. picta","Frame","Entire bat","$",60,55.3846153846154,"Pennsylvania","United States",2
2022-10-04,"Etsy","etsy_675","seller_027","Bat","K. picta","Frame","Entire bat","$",60,55.3846153846154,"Pennsylvania","United States",2
2022-10-05,"Etsy","etsy_675","seller_027","Bat","K. picta","Frame","Entire bat","$",60,55.3846153846154,"Pennsylvania","United States",2
2022-10-06,"Etsy","etsy_675","seller_027","Bat","K. picta","Frame","Entire bat","$",60,55.3846153846154,"Pennsylvania","United States",2
2022-10-07,"Etsy","etsy_675","seller_027","Bat","K. picta","Frame","Entire bat","$",60,55.3846153846154,"Pennsylvania","United States",2
2022-10-10,"Etsy","etsy_675","seller_027","Bat","K. picta","Frame","Entire bat","$",60,55.3846153846154,"Pennsylvania","United States",2
2022-10-11,"Etsy","etsy_675","seller_027","Bat","K. picta","Frame","Entire bat","$",60,55.3846153846154,"Pennsylvania","United States",2
2022-10-12,"Etsy","etsy_675","seller_027","Bat","K. picta","Frame","Entire bat","$",60,55.3846153846154,"Pennsylvania","United States",2
2022-10-14,"Etsy","etsy_675","seller_027","Bat","K. picta","Frame","Entire bat","$",60,55.3846153846154,"Pennsylvania","United States",2
2022-10-17,"Etsy","etsy_675","seller_027","Bat","K. picta","Frame","Entire bat","$",60,55.3846153846154,"Pennsylvania","United States",2
2022-10-18,"Etsy","etsy_675","seller_027","Bat","K. picta","Frame","Entire bat","$",60,55.3846153846154,"Pennsylvania","United States",2
2022-10-19,"Etsy","etsy_675","seller_027","Bat","K. picta","Frame","Entire bat","$",60,55.3846153846154,"Pennsylvania","United States",2
2022-10-20,"Etsy","etsy_675","seller_027","Bat","K. picta","Frame","Entire bat","$",60,55.3846153846154,"Pennsylvania","United States",2
2022-10-21,"Etsy","etsy_675","seller_027","Bat","K. picta","Frame","Entire bat","$",60,55.3846153846154,"Pennsylvania","United States",2
2022-10-24,"Etsy","etsy_675","seller_027","Bat","K. picta","Frame","Entire bat","$",50,55.3846153846154,"Pennsylvania","United States",2
2022-10-25,"Etsy","etsy_675","seller_027","Bat","K. picta","Frame","Entire bat","$",50,55.3846153846154,"Pennsylvania","United States",2
2022-10-26,"Etsy","etsy_675","seller_027","Bat","K. picta","Frame","Entire bat","$",50,55.3846153846154,"Pennsylvania","United States",2
2022-10-27,"Etsy","etsy_675","seller_027","Bat","K. picta","Frame","Entire bat","$",50,55.3846153846154,"Pennsylvania","United States",2
2022-10-28,"Etsy","etsy_675","seller_027","Bat","K. picta","Frame","Entire bat","$",50,55.3846153846154,"Pennsylvania","United States",2
2022-11-01,"Etsy","etsy_675","seller_027","Bat","K. picta","Frame","Entire bat","$",50,55.3846153846154,"Pennsylvania","United States",2
2022-11-07,"Etsy","etsy_675","seller_027","Bat","K. picta","Frame","Entire bat","$",50,55.3846153846154,"Pennsylvania","United States",2
2022-11-08,"Etsy","etsy_675","seller_027","Bat","K. picta","Frame","Entire bat","$",50,55.3846153846154,"Pennsylvania","United States",2
2022-11-15,"Etsy","etsy_675","seller_027","Bat","K. picta","Frame","Entire bat","$",50,55.3846153846154,"Pennsylvania","United States",2
2022-11-22,"Etsy","etsy_675","seller_027","Bat","K. picta","Frame","Entire bat","$",50,55.3846153846154,"Pennsylvania","United States",2
2022-11-29,"Etsy","etsy_675","seller_027","Bat","K. picta","Frame","Entire bat","$",50,55.3846153846154,"Pennsylvania","United States",2
2022-12-07,"Etsy","etsy_675","seller_027","Bat","K. picta","Frame","Entire bat","$",50,55.3846153846154,"Pennsylvania","United States",2
2022-12-07,"Etsy","etsy_676","seller_006","Bat","Other bat spp.","Coffin/Jar","Entire bat","$",119.99,119.99,"Tennessee","United States",
2022-10-03,"Etsy","etsy_677","seller_084","Bat","K. picta","Frame","Entire bat","$",120,120,"West Virginia","United States",1
2022-10-04,"Etsy","etsy_677","seller_084","Bat","K. picta","Frame","Entire bat","$",120,120,"West Virginia","United States",1
2022-10-05,"Etsy","etsy_677","seller_084","Bat","K. picta","Frame","Entire bat","$",120,120,"West Virginia","United States",1
2022-10-06,"Etsy","etsy_677","seller_084","Bat","K. picta","Frame","Entire bat","$",120,120,"West Virginia","United States",1
2022-10-07,"Etsy","etsy_677","seller_084","Bat","K. picta","Frame","Entire bat","$",120,120,"West Virginia","United States",1
2022-10-10,"Etsy","etsy_677","seller_084","Bat","K. picta","Frame","Entire bat","$",120,120,"West Virginia","United States",1
2022-10-11,"Etsy","etsy_677","seller_084","Bat","K. picta","Frame","Entire bat","$",120,120,"West Virginia","United States",1
2022-10-12,"Etsy","etsy_677","seller_084","Bat","K. picta","Frame","Entire bat","$",120,120,"West Virginia","United States",1
2022-10-14,"Etsy","etsy_677","seller_084","Bat","K. picta","Frame","Entire bat","$",120,120,"West Virginia","United States",1
2022-10-17,"Etsy","etsy_677","seller_084","Bat","K. picta","Frame","Entire bat","$",120,120,"West Virginia","United States",1
2022-10-18,"Etsy","etsy_677","seller_084","Bat","K. picta","Frame","Entire bat","$",120,120,"West Virginia","United States",1
2022-10-19,"Etsy","etsy_677","seller_084","Bat","K. picta","Frame","Entire bat","$",120,120,"West Virginia","United States",1
2022-10-20,"Etsy","etsy_677","seller_084","Bat","K. picta","Frame","Entire bat","$",120,120,"West Virginia","United States",1
2022-10-21,"Etsy","etsy_677","seller_084","Bat","K. picta","Frame","Entire bat","$",120,120,"West Virginia","United States",1
2022-11-29,"Etsy","etsy_677","seller_084","Bat","K. picta","Frame","Entire bat","$",120,120,"West Virginia","United States",1
2022-12-07,"Etsy","etsy_677","seller_084","Bat","K. picta","Frame","Entire bat","$",120,120,"West Virginia","United States",1
2022-12-13,"Etsy","etsy_677","seller_084","Bat","K. picta","Frame","Entire bat","$",120,120,"West Virginia","United States",1
2022-12-30,"Etsy","etsy_677","seller_084","Bat","K. picta","Frame","Entire bat","$",120,120,"West Virginia","United States",1
2022-12-30,"Etsy","etsy_678","seller_134","Bat","Undetermined","Other","Entire bat","$",125,125,"Georgia","United States",
2022-10-12,"Etsy","etsy_679","seller_132","Bat","Undetermined","Other","Entire bat","$",58,58,"Florida","United States",
2022-12-07,"Etsy","etsy_680","seller_006","Bat","Other bat spp.","Frame","Entire bat","$",49.99,49.99,"Tennessee","United States",
2022-12-13,"Etsy","etsy_680","seller_006","Bat","Other bat spp.","Frame","Entire bat","$",49.99,49.99,"Tennessee","United States",
2022-10-05,"Etsy","etsy_681","seller_069","Bat","Other bat spp.","Other","Skeleton","$",25,25,"California","United States",
2022-10-03,"Etsy","etsy_682","seller_024","Bat","Other bat spp.","Frame","Skeleton","$",59,61.2173913043478,"Georgia","United States",
2022-10-04,"Etsy","etsy_682","seller_024","Bat","Other bat spp.","Frame","Skeleton","$",59,61.2173913043478,"Georgia","United States",
2022-10-05,"Etsy","etsy_682","seller_024","Bat","Other bat spp.","Frame","Skeleton","$",59,61.2173913043478,"Georgia","United States",
2022-10-06,"Etsy","etsy_682","seller_024","Bat","Other bat spp.","Frame","Skeleton","$",59,61.2173913043478,"Georgia","United States",
2022-10-07,"Etsy","etsy_682","seller_024","Bat","Other bat spp.","Frame","Skeleton","$",59,61.2173913043478,"Georgia","United States",
2022-10-10,"Etsy","etsy_682","seller_024","Bat","Other bat spp.","Frame","Skeleton","$",59,61.2173913043478,"Georgia","United States",
2022-10-11,"Etsy","etsy_682","seller_024","Bat","Other bat spp.","Frame","Skeleton","$",62,61.2173913043478,"Georgia","United States",
2022-10-12,"Etsy","etsy_682","seller_024","Bat","Other bat spp.","Frame","Skeleton","$",62,61.2173913043478,"Georgia","United States",
2022-10-14,"Etsy","etsy_682","seller_024","Bat","Other bat spp.","Frame","Skeleton","$",62,61.2173913043478,"Georgia","United States",
2022-10-17,"Etsy","etsy_682","seller_024","Bat","Other bat spp.","Frame","Skeleton","$",62,61.2173913043478,"Georgia","United States",
2022-10-18,"Etsy","etsy_682","seller_024","Bat","Other bat spp.","Frame","Skeleton","$",62,61.2173913043478,"Georgia","United States",
2022-10-19,"Etsy","etsy_682","seller_024","Bat","Other bat spp.","Frame","Skeleton","$",62,61.2173913043478,"Georgia","United States",
2022-10-20,"Etsy","etsy_682","seller_024","Bat","Other bat spp.","Frame","Skeleton","$",62,61.2173913043478,"Georgia","United States",
2022-10-21,"Etsy","etsy_682","seller_024","Bat","Other bat spp.","Frame","Skeleton","$",62,61.2173913043478,"Georgia","United States",
2022-10-24,"Etsy","etsy_682","seller_024","Bat","Other bat spp.","Frame","Skeleton","$",62,61.2173913043478,"Georgia","United States",
2022-10-25,"Etsy","etsy_682","seller_024","Bat","Other bat spp.","Frame","Skeleton","$",62,61.2173913043478,"Georgia","United States",
2022-10-26,"Etsy","etsy_682","seller_024","Bat","Other bat spp.","Frame","Skeleton","$",62,61.2173913043478,"Georgia","United States",
2022-10-27,"Etsy","etsy_682","seller_024","Bat","Other bat spp.","Frame","Skeleton","$",62,61.2173913043478,"Georgia","United States",
2022-10-28,"Etsy","etsy_682","seller_024","Bat","Other bat spp.","Frame","Skeleton","$",62,61.2173913043478,"Georgia","United States",
2022-11-15,"Etsy","etsy_682","seller_024","Bat","Other bat spp.","Frame","Skeleton","$",62,61.2173913043478,"Georgia","United States",
2022-11-22,"Etsy","etsy_682","seller_024","Bat","Other bat spp.","Frame","Skeleton","$",62,61.2173913043478,"Georgia","United States",
2022-11-29,"Etsy","etsy_682","seller_024","Bat","Other bat spp.","Frame","Skeleton","$",62,61.2173913043478,"Georgia","United States",
2022-12-07,"Etsy","etsy_682","seller_024","Bat","Other bat spp.","Frame","Skeleton","$",62,61.2173913043478,"Georgia","United States",
2022-10-03,"Etsy","etsy_683","seller_024","Bat","K. picta","Frame","Entire bat","$",120,120,"Georgia","United States",1
2022-10-04,"Etsy","etsy_683","seller_024","Bat","K. picta","Frame","Entire bat","$",120,120,"Georgia","United States",1
2022-10-05,"Etsy","etsy_683","seller_024","Bat","K. picta","Frame","Entire bat","$",120,120,"Georgia","United States",1
2022-10-06,"Etsy","etsy_683","seller_024","Bat","K. picta","Frame","Entire bat","$",120,120,"Georgia","United States",1
2022-10-07,"Etsy","etsy_683","seller_024","Bat","K. picta","Frame","Entire bat","$",120,120,"Georgia","United States",1
2022-10-10,"Etsy","etsy_683","seller_024","Bat","K. picta","Frame","Entire bat","$",120,120,"Georgia","United States",1
2022-10-11,"Etsy","etsy_683","seller_024","Bat","K. picta","Frame","Entire bat","$",120,120,"Georgia","United States",1
2022-10-12,"Etsy","etsy_683","seller_024","Bat","K. picta","Frame","Entire bat","$",120,120,"Georgia","United States",1
2022-10-17,"Etsy","etsy_683","seller_024","Bat","K. picta","Frame","Entire bat","$",120,120,"Georgia","United States",1
2022-10-18,"Etsy","etsy_683","seller_024","Bat","K. picta","Frame","Entire bat","$",120,120,"Georgia","United States",1
2022-10-19,"Etsy","etsy_683","seller_024","Bat","K. picta","Frame","Entire bat","$",120,120,"Georgia","United States",1
2022-10-20,"Etsy","etsy_683","seller_024","Bat","K. picta","Frame","Entire bat","$",120,120,"Georgia","United States",1
2022-10-21,"Etsy","etsy_683","seller_024","Bat","K. picta","Frame","Entire bat","$",120,120,"Georgia","United States",1
2022-10-24,"Etsy","etsy_683","seller_024","Bat","K. picta","Frame","Entire bat","$",120,120,"Georgia","United States",1
2022-10-25,"Etsy","etsy_683","seller_024","Bat","K. picta","Frame","Entire bat","$",120,120,"Georgia","United States",1
2022-10-14,"Etsy","etsy_684","seller_133","Bat","Other bat spp.","Frame","Entire bat","$",70,70,"Pennsylvania","United States",
2022-10-25,"Etsy","etsy_684","seller_133","Bat","Other bat spp.","Frame","Entire bat","$",70,70,"Pennsylvania","United States",
2022-10-26,"Etsy","etsy_684","seller_133","Bat","Other bat spp.","Frame","Entire bat","$",70,70,"Pennsylvania","United States",
2022-10-27,"Etsy","etsy_684","seller_133","Bat","Other bat spp.","Frame","Entire bat","$",70,70,"Pennsylvania","United States",
2022-11-07,"Etsy","etsy_684","seller_133","Bat","Other bat spp.","Frame","Entire bat","$",70,70,"Pennsylvania","United States",
2022-10-05,"Etsy","etsy_685","seller_008","Bat","Other bat spp.","Other","Skeleton","$",40,40,"Florida","United States",
2022-10-06,"Etsy","etsy_685","seller_008","Bat","Other bat spp.","Other","Skeleton","$",40,40,"Florida","United States",
2022-10-12,"Etsy","etsy_685","seller_008","Bat","Other bat spp.","Other","Skeleton","$",40,40,"Florida","United States",
2022-10-14,"Etsy","etsy_685","seller_008","Bat","Other bat spp.","Other","Skeleton","$",40,40,"Florida","United States",
2022-10-26,"Etsy","etsy_685","seller_008","Bat","Other bat spp.","Other","Skeleton","$",40,40,"Florida","United States",
2022-10-27,"Etsy","etsy_685","seller_008","Bat","Other bat spp.","Other","Skeleton","$",40,40,"Florida","United States",
2022-10-28,"Etsy","etsy_685","seller_008","Bat","Other bat spp.","Other","Skeleton","$",40,40,"Florida","United States",
2022-11-01,"Etsy","etsy_685","seller_008","Bat","Other bat spp.","Other","Skeleton","$",40,40,"Florida","United States",
2022-11-07,"Etsy","etsy_685","seller_008","Bat","Other bat spp.","Other","Skeleton","$",40,40,"Florida","United States",
2022-11-08,"Etsy","etsy_685","seller_008","Bat","Other bat spp.","Other","Skeleton","$",40,40,"Florida","United States",
2022-12-30,"Etsy","etsy_685","seller_008","Bat","Other bat spp.","Other","Skeleton","$",40,40,"Florida","United States",
2022-10-05,"Etsy","etsy_686","seller_135","Bat","Other bat spp.","Frame","Entire bat","$",112.5,112.5,"Florida","United States",
2022-10-05,"Etsy","etsy_687","seller_136","Bat","Other bat spp.","Frame","Skeleton","$",175,175,"Michigan","United States",
2022-10-06,"Etsy","etsy_687","seller_136","Bat","Other bat spp.","Frame","Skeleton","$",175,175,"Michigan","United States",
2022-10-26,"Etsy","etsy_687","seller_136","Bat","Other bat spp.","Frame","Skeleton","$",175,175,"Michigan","United States",
2022-10-27,"Etsy","etsy_687","seller_136","Bat","Other bat spp.","Frame","Skeleton","$",175,175,"Michigan","United States",
2022-11-01,"Etsy","etsy_687","seller_136","Bat","Other bat spp.","Frame","Skeleton","$",175,175,"Michigan","United States",
2022-11-08,"Etsy","etsy_687","seller_136","Bat","Other bat spp.","Frame","Skeleton","$",175,175,"Michigan","United States",
2022-11-22,"Etsy","etsy_687","seller_136","Bat","Other bat spp.","Frame","Skeleton","$",175,175,"Michigan","United States",
2022-11-29,"Etsy","etsy_687","seller_136","Bat","Other bat spp.","Frame","Skeleton","$",175,175,"Michigan","United States",
2022-10-05,"Etsy","etsy_688","seller_006","Bat","Other bat spp.","Frame","Other","$",229.99,229.99,"Tennessee","United States",
2022-10-06,"Etsy","etsy_688","seller_006","Bat","Other bat spp.","Frame","Other","$",229.99,229.99,"Tennessee","United States",
2022-10-12,"Etsy","etsy_688","seller_006","Bat","Other bat spp.","Frame","Other","$",229.99,229.99,"Tennessee","United States",
2022-10-05,"Etsy","etsy_689","seller_133","Bat","Other bat spp.","Frame","Entire bat","$",70,70,"Pennsylvania","United States",
2022-10-12,"Etsy","etsy_689","seller_133","Bat","Other bat spp.","Frame","Entire bat","$",70,70,"Pennsylvania","United States",
2022-10-14,"Etsy","etsy_689","seller_133","Bat","Other bat spp.","Frame","Entire bat","$",70,70,"Pennsylvania","United States",
2022-10-25,"Etsy","etsy_689","seller_133","Bat","Other bat spp.","Frame","Entire bat","$",70,70,"Pennsylvania","United States",
2022-10-26,"Etsy","etsy_689","seller_133","Bat","Other bat spp.","Frame","Entire bat","$",70,70,"Pennsylvania","United States",
2022-10-27,"Etsy","etsy_689","seller_133","Bat","Other bat spp.","Frame","Entire bat","$",70,70,"Pennsylvania","United States",
